user_id,product_id,category
U1506,P0038,Electronics
U1506,P0173,Electronics
U1506,P0404,Electronics
U1506,P0162,Electronics
U1507,P0162,Electronics
U1507,P0361,Electronics
U1507,P0482,Electronics
U1507,P0094,Electronics
U1507,P0331,Home & Kitchen
U1508,P0148,Home & Kitchen
U1508,P0067,Home & Kitchen
U1508,P0478,Home & Kitchen
U1508,P0027,Home & Kitchen
U1508,P0462,Pet Supplies
U1509,P0462,Pet Supplies
U1509,P0199,Pet Supplies
U1509,P0382,Pet Supplies
U1509,P0226,Books
U1509,P0225,Pet Supplies
U1510,P0426,Electronics
U1510,P0064,Electronics
U1510,P0481,Electronics
U1510,P0383,Electronics
U1510,P0040,Toys
U1511,P0252,Home & Kitchen
U1511,P0136,Home & Kitchen
U1511,P0367,Home & Kitchen
U1511,P0186,Home & Kitchen
U1511,P0279,Sports & Outdoors
U1512,P0299,Sports & Outdoors
U1512,P0476,Sports & Outdoors
U1512,P0216,Sports & Outdoors
U1512,P0266,Sports & Outdoors
U1512,P0451,Health
U1513,P0375,Electronics
U1513,P0039,Electronics
U1513,P0162,Electronics
U1513,P0481,Electronics
U1513,P0477,Home & Kitchen
U1514,P0426,Electronics
U1514,P0064,Electronics
U1514,P0059,Electronics
U1514,P0481,Electronics
U1514,P0247,Health
U1515,P0071,Clothing
U1515,P0223,Clothing
U1515,P0051,Clothing
U1515,P0356,Clothing
U1515,P0437,Sports & Outdoors
U1516,P0300,Toys
U1516,P0332,Toys
U1516,P0416,Toys
U1516,P0154,Home & Kitchen
U1516,P0323,Toys
U1517,P0071,Clothing
U1517,P0356,Clothing
U1517,P0155,Clothing
U1517,P0165,Clothing
U1517,P0062,Beauty & Personal Care
U1518,P0071,Clothing
U1518,P0247,Health
U1518,P0046,Clothing
U1518,P0467,Clothing
U1518,P0155,Clothing
U1519,P0135,Pet Supplies
U1519,P0387,Pet Supplies
U1519,P0022,Pet Supplies
U1519,P0399,Pet Supplies
U1519,P0062,Beauty & Personal Care
U1520,P0155,Clothing
U1520,P0071,Clothing
U1520,P0325,Clothing
U1520,P0295,Clothing
U1520,P0279,Sports & Outdoors
U1521,P0199,Pet Supplies
U1521,P0451,Health
U1521,P0057,Health
U1521,P0348,Pet Supplies
U1521,P0399,Pet Supplies
U1522,P0323,Toys
U1522,P0168,Toys
U1522,P0267,Toys
U1522,P0400,Toys
U1522,P0154,Home & Kitchen
U1523,P0221,Health
U1523,P0331,Home & Kitchen
U1523,P0400,Toys
U1523,P0317,Health
U1523,P0247,Health
U1524,P0267,Toys
U1524,P0400,Toys
U1524,P0323,Toys
U1524,P0084,Toys
U1524,P0259,Beauty & Personal Care
U1525,P0387,Pet Supplies
U1525,P0135,Pet Supplies
U1525,P0366,Pet Supplies
U1525,P0399,Pet Supplies
U1525,P0148,Home & Kitchen
U1526,P0382,Pet Supplies
U1526,P0225,Pet Supplies
U1526,P0202,Pet Supplies
U1526,P0449,Pet Supplies
U1526,P0281,Beauty & Personal Care
U1527,P0071,Clothing
U1527,P0356,Clothing
U1527,P0051,Clothing
U1527,P0223,Clothing
U1527,P0387,Pet Supplies
U1528,P0391,Clothing
U1528,P0071,Clothing
U1528,P0070,Clothing
U1528,P0054,Clothing
U1528,P0279,Sports & Outdoors
U1529,P0203,Electronics
U1529,P0011,Electronics
U1529,P0383,Electronics
U1529,P0204,Electronics
U1529,P0169,Home & Kitchen
U1530,P0356,Clothing
U1530,P0071,Clothing
U1530,P0070,Clothing
U1530,P0391,Clothing
U1530,P0382,Pet Supplies
U1531,P0440,Books
U1531,P0229,Books
U1531,P0133,Books
U1531,P0190,Books
U1531,P0183,Beauty & Personal Care
U1532,P0477,Home & Kitchen
U1532,P0209,Home & Kitchen
U1532,P0169,Home & Kitchen
U1532,P0145,Home & Kitchen
U1532,P0118,Toys
U1533,P0361,Electronics
U1533,P0383,Electronics
U1533,P0204,Electronics
U1533,P0162,Electronics
U1533,P0356,Clothing
U1534,P0153,Automotive
U1534,P0082,Automotive
U1534,P0089,Automotive
U1534,P0083,Automotive
U1534,P0053,Home & Kitchen
U1535,P0281,Beauty & Personal Care
U1535,P0373,Pet Supplies
U1535,P0449,Pet Supplies
U1535,P0022,Pet Supplies
U1535,P0401,Pet Supplies
U1536,P0204,Electronics
U1536,P0038,Electronics
U1536,P0383,Electronics
U1536,P0426,Electronics
U1536,P0279,Sports & Outdoors
U1537,P0444,Sports & Outdoors
U1537,P0002,Sports & Outdoors
U1537,P0279,Sports & Outdoors
U1537,P0366,Pet Supplies
U1537,P0210,Sports & Outdoors
U1538,P0216,Sports & Outdoors
U1538,P0166,Sports & Outdoors
U1538,P0383,Electronics
U1538,P0162,Electronics
U1538,P0097,Sports & Outdoors
U1539,P0473,Health
U1539,P0267,Toys
U1539,P0455,Books
U1539,P0393,Pet Supplies
U1539,P0451,Health
U1540,P0279,Sports & Outdoors
U1540,P0133,Books
U1540,P0329,Sports & Outdoors
U1540,P0090,Books
U1540,P0266,Sports & Outdoors
U1541,P0387,Pet Supplies
U1541,P0331,Home & Kitchen
U1541,P0118,Toys
U1541,P0338,Pet Supplies
U1541,P0332,Toys
U1542,P0154,Home & Kitchen
U1542,P0186,Home & Kitchen
U1542,P0001,Home & Kitchen
U1542,P0376,Home & Kitchen
U1542,P0401,Pet Supplies
U1543,P0451,Health
U1543,P0323,Toys
U1543,P0324,Health
U1543,P0473,Health
U1543,P0317,Health
U1544,P0071,Clothing
U1544,P0172,Clothing
U1544,P0223,Clothing
U1544,P0119,Clothing
U1544,P0141,Toys
U1545,P0383,Electronics
U1545,P0038,Electronics
U1545,P0361,Electronics
U1545,P0482,Electronics
U1545,P0202,Pet Supplies
U1546,P0149,Beauty & Personal Care
U1546,P0286,Beauty & Personal Care
U1546,P0373,Pet Supplies
U1546,P0472,Beauty & Personal Care
U1546,P0366,Pet Supplies
U1547,P0002,Sports & Outdoors
U1547,P0251,Books
U1547,P0124,Sports & Outdoors
U1547,P0293,Books
U1547,P0480,Sports & Outdoors
U1548,P0301,Books
U1548,P0086,Books
U1548,P0251,Books
U1548,P0139,Books
U1548,P0168,Toys
U1549,P0071,Clothing
U1549,P0356,Clothing
U1549,P0172,Clothing
U1549,P0051,Clothing
U1549,P0481,Electronics
U1550,P0119,Clothing
U1550,P0046,Clothing
U1550,P0095,Electronics
U1550,P0481,Electronics
U1550,P0426,Electronics
U1551,P0036,Automotive
U1551,P0135,Pet Supplies
U1551,P0453,Automotive
U1551,P0471,Automotive
U1551,P0008,Automotive
U1552,P0434,Home & Kitchen
U1552,P0022,Pet Supplies
U1552,P0393,Pet Supplies
U1552,P0430,Pet Supplies
U1552,P0449,Pet Supplies
U1553,P0338,Pet Supplies
U1553,P0387,Pet Supplies
U1553,P0348,Pet Supplies
U1553,P0305,Pet Supplies
U1553,P0247,Health
U1554,P0071,Clothing
U1554,P0391,Clothing
U1554,P0467,Clothing
U1554,P0179,Clothing
U1554,P0279,Sports & Outdoors
U1555,P0226,Books
U1555,P0090,Books
U1555,P0190,Books
U1555,P0301,Books
U1555,P0272,Toys
U1556,P0387,Pet Supplies
U1556,P0049,Pet Supplies
U1556,P0449,Pet Supplies
U1556,P0158,Pet Supplies
U1556,P0323,Toys
U1557,P0107,Beauty & Personal Care
U1557,P0348,Pet Supplies
U1557,P0022,Pet Supplies
U1557,P0366,Pet Supplies
U1557,P0424,Beauty & Personal Care
U1558,P0247,Health
U1558,P0411,Health
U1558,P0312,Health
U1558,P0104,Health
U1558,P0210,Sports & Outdoors
U1559,P0037,Beauty & Personal Care
U1559,P0247,Health
U1559,P0451,Health
U1559,P0149,Beauty & Personal Care
U1559,P0424,Beauty & Personal Care
U1560,P0225,Pet Supplies
U1560,P0279,Sports & Outdoors
U1560,P0449,Pet Supplies
U1560,P0382,Pet Supplies
U1560,P0166,Sports & Outdoors
U1561,P0151,Sports & Outdoors
U1561,P0169,Home & Kitchen
U1561,P0148,Home & Kitchen
U1561,P0279,Sports & Outdoors
U1561,P0154,Home & Kitchen
U1562,P0038,Electronics
U1562,P0481,Electronics
U1562,P0361,Electronics
U1562,P0204,Electronics
U1562,P0279,Sports & Outdoors
U1563,P0071,Clothing
U1563,P0119,Clothing
U1563,P0356,Clothing
U1563,P0486,Clothing
U1563,P0154,Home & Kitchen
U1564,P0363,Home & Kitchen
U1564,P0136,Home & Kitchen
U1564,P0107,Beauty & Personal Care
U1564,P0169,Home & Kitchen
U1564,P0331,Home & Kitchen
U1565,P0216,Sports & Outdoors
U1565,P0084,Toys
U1565,P0154,Home & Kitchen
U1565,P0190,Books
U1565,P0388,Books
U1566,P0169,Home & Kitchen
U1566,P0462,Pet Supplies
U1566,P0132,Home & Kitchen
U1566,P0331,Home & Kitchen
U1566,P0135,Pet Supplies
U1567,P0162,Electronics
U1567,P0481,Electronics
U1567,P0020,Toys
U1567,P0421,Electronics
U1567,P0064,Electronics
U1568,P0162,Electronics
U1568,P0038,Electronics
U1568,P0375,Electronics
U1568,P0064,Electronics
U1568,P0279,Sports & Outdoors
U1569,P0473,Health
U1569,P0247,Health
U1569,P0150,Health
U1569,P0189,Health
U1569,P0190,Books
U1570,P0162,Electronics
U1570,P0481,Electronics
U1570,P0204,Electronics
U1570,P0375,Electronics
U1570,P0139,Books
U1571,P0356,Clothing
U1571,P0071,Clothing
U1571,P0165,Clothing
U1571,P0051,Clothing
U1571,P0279,Sports & Outdoors
U1572,P0358,Electronics
U1572,P0383,Electronics
U1572,P0204,Electronics
U1572,P0038,Electronics
U1572,P0417,Automotive
U1573,P0039,Electronics
U1573,P0162,Electronics
U1573,P0038,Electronics
U1573,P0187,Electronics
U1573,P0451,Health
U1574,P0399,Pet Supplies
U1574,P0387,Pet Supplies
U1574,P0366,Pet Supplies
U1574,P0137,Pet Supplies
U1574,P0045,Health
U1575,P0210,Sports & Outdoors
U1575,P0329,Sports & Outdoors
U1575,P0166,Sports & Outdoors
U1575,P0097,Sports & Outdoors
U1575,P0190,Books
U1576,P0071,Clothing
U1576,P0295,Clothing
U1576,P0356,Clothing
U1576,P0165,Clothing
U1576,P0424,Beauty & Personal Care
U1577,P0481,Electronics
U1577,P0204,Electronics
U1577,P0162,Electronics
U1577,P0426,Electronics
U1577,P0214,Toys
U1578,P0071,Clothing
U1578,P0223,Clothing
U1578,P0356,Clothing
U1578,P0165,Clothing
U1578,P0401,Pet Supplies
U1579,P0426,Electronics
U1579,P0383,Electronics
U1579,P0481,Electronics
U1579,P0404,Electronics
U1579,P0169,Home & Kitchen
U1580,P0279,Sports & Outdoors
U1580,P0151,Sports & Outdoors
U1580,P0437,Sports & Outdoors
U1580,P0300,Toys
U1580,P0212,Sports & Outdoors
U1581,P0244,Automotive
U1581,P0471,Automotive
U1581,P0339,Automotive
U1581,P0417,Automotive
U1581,P0401,Pet Supplies
U1582,P0002,Sports & Outdoors
U1582,P0216,Sports & Outdoors
U1582,P0476,Sports & Outdoors
U1582,P0138,Beauty & Personal Care
U1582,P0107,Beauty & Personal Care
U1583,P0486,Clothing
U1583,P0356,Clothing
U1583,P0165,Clothing
U1583,P0279,Sports & Outdoors
U1583,P0216,Sports & Outdoors
U1584,P0027,Home & Kitchen
U1584,P0387,Pet Supplies
U1584,P0348,Pet Supplies
U1584,P0366,Pet Supplies
U1584,P0169,Home & Kitchen
U1585,P0071,Clothing
U1585,P0051,Clothing
U1585,P0356,Clothing
U1585,P0172,Clothing
U1585,P0221,Health
U1586,P0071,Clothing
U1586,P0051,Clothing
U1586,P0356,Clothing
U1586,P0172,Clothing
U1586,P0062,Beauty & Personal Care
U1587,P0356,Clothing
U1587,P0460,Clothing
U1587,P0071,Clothing
U1587,P0295,Clothing
U1587,P0351,Sports & Outdoors
U1588,P0295,Clothing
U1588,P0165,Clothing
U1588,P0356,Clothing
U1588,P0071,Clothing
U1588,P0133,Books
U1589,P0086,Books
U1589,P0388,Books
U1589,P0190,Books
U1589,P0139,Books
U1589,P0169,Home & Kitchen
U1590,P0331,Home & Kitchen
U1590,P0107,Beauty & Personal Care
U1590,P0148,Home & Kitchen
U1590,P0387,Pet Supplies
U1590,P0366,Pet Supplies
U1591,P0266,Sports & Outdoors
U1591,P0151,Sports & Outdoors
U1591,P0293,Books
U1591,P0270,Sports & Outdoors
U1591,P0086,Books
U1592,P0038,Electronics
U1592,P0481,Electronics
U1592,P0361,Electronics
U1592,P0039,Electronics
U1592,P0130,Automotive
U1593,P0356,Clothing
U1593,P0325,Clothing
U1593,P0033,Clothing
U1593,P0119,Clothing
U1593,P0338,Pet Supplies
U1594,P0267,Toys
U1594,P0130,Automotive
U1594,P0323,Toys
U1594,P0084,Toys
U1594,P0400,Toys
U1595,P0086,Books
U1595,P0226,Books
U1595,P0180,Books
U1595,P0183,Beauty & Personal Care
U1595,P0127,Beauty & Personal Care
U1596,P0383,Electronics
U1596,P0279,Sports & Outdoors
U1596,P0210,Sports & Outdoors
U1596,P0267,Toys
U1596,P0162,Electronics
U1597,P0426,Electronics
U1597,P0064,Electronics
U1597,P0481,Electronics
U1597,P0463,Home & Kitchen
U1597,P0421,Electronics
U1598,P0325,Clothing
U1598,P0486,Clothing
U1598,P0356,Clothing
U1598,P0295,Clothing
U1598,P0477,Home & Kitchen
U1599,P0223,Clothing
U1599,P0179,Clothing
U1599,P0155,Clothing
U1599,P0356,Clothing
U1599,P0154,Home & Kitchen
U1600,P0038,Electronics
U1600,P0361,Electronics
U1600,P0426,Electronics
U1600,P0064,Electronics
U1600,P0071,Clothing
U1601,P0089,Automotive
U1601,P0222,Automotive
U1601,P0166,Sports & Outdoors
U1601,P0244,Automotive
U1601,P0130,Automotive
U1602,P0361,Electronics
U1602,P0383,Electronics
U1602,P0038,Electronics
U1602,P0481,Electronics
U1602,P0311,Beauty & Personal Care
U1603,P0130,Automotive
U1603,P0071,Clothing
U1603,P0223,Clothing
U1603,P0148,Home & Kitchen
U1603,P0169,Home & Kitchen
U1604,P0426,Electronics
U1604,P0481,Electronics
U1604,P0204,Electronics
U1604,P0064,Electronics
U1604,P0154,Home & Kitchen
U1605,P0100,Books
U1605,P0093,Books
U1605,P0086,Books
U1605,P0090,Books
U1605,P0323,Toys
U1606,P0477,Home & Kitchen
U1606,P0463,Home & Kitchen
U1606,P0108,Home & Kitchen
U1606,P0067,Home & Kitchen
U1606,P0190,Books
U1607,P0135,Pet Supplies
U1607,P0449,Pet Supplies
U1607,P0442,Pet Supplies
U1607,P0225,Pet Supplies
U1607,P0178,Toys
U1608,P0449,Pet Supplies
U1608,P0382,Pet Supplies
U1608,P0225,Pet Supplies
U1608,P0370,Pet Supplies
U1608,P0298,Home & Kitchen
U1609,P0481,Electronics
U1609,P0038,Electronics
U1609,P0173,Electronics
U1609,P0361,Electronics
U1609,P0424,Beauty & Personal Care
U1610,P0375,Electronics
U1610,P0358,Electronics
U1610,P0204,Electronics
U1610,P0039,Electronics
U1610,P0300,Toys
U1611,P0086,Books
U1611,P0301,Books
U1611,P0388,Books
U1611,P0193,Sports & Outdoors
U1611,P0480,Sports & Outdoors
U1612,P0449,Pet Supplies
U1612,P0373,Pet Supplies
U1612,P0022,Pet Supplies
U1612,P0199,Pet Supplies
U1612,P0138,Beauty & Personal Care
U1613,P0077,Books
U1613,P0388,Books
U1613,P0256,Books
U1613,P0025,Books
U1613,P0298,Home & Kitchen
U1614,P0496,Health
U1614,P0411,Health
U1614,P0410,Health
U1614,P0499,Health
U1614,P0323,Toys
U1615,P0114,Automotive
U1615,P0417,Automotive
U1615,P0132,Home & Kitchen
U1615,P0236,Home & Kitchen
U1615,P0427,Automotive
U1616,P0412,Beauty & Personal Care
U1616,P0382,Pet Supplies
U1616,P0149,Beauty & Personal Care
U1616,P0307,Beauty & Personal Care
U1616,P0286,Beauty & Personal Care
U1617,P0387,Pet Supplies
U1617,P0225,Pet Supplies
U1617,P0135,Pet Supplies
U1617,P0305,Pet Supplies
U1617,P0323,Toys
U1618,P0197,Sports & Outdoors
U1618,P0212,Sports & Outdoors
U1618,P0313,Toys
U1618,P0216,Sports & Outdoors
U1618,P0056,Toys
U1619,P0331,Home & Kitchen
U1619,P0433,Home & Kitchen
U1619,P0477,Home & Kitchen
U1619,P0478,Home & Kitchen
U1619,P0017,Beauty & Personal Care
U1620,P0169,Home & Kitchen
U1620,P0118,Toys
U1620,P0040,Toys
U1620,P0084,Toys
U1620,P0141,Toys
U1621,P0071,Clothing
U1621,P0051,Clothing
U1621,P0325,Clothing
U1621,P0223,Clothing
U1621,P0323,Toys
U1622,P0373,Pet Supplies
U1622,P0135,Pet Supplies
U1622,P0169,Home & Kitchen
U1622,P0449,Pet Supplies
U1622,P0387,Pet Supplies
U1623,P0204,Electronics
U1623,P0361,Electronics
U1623,P0383,Electronics
U1623,P0162,Electronics
U1623,P0279,Sports & Outdoors
U1624,P0477,Home & Kitchen
U1624,P0401,Pet Supplies
U1624,P0331,Home & Kitchen
U1624,P0148,Home & Kitchen
U1624,P0382,Pet Supplies
U1625,P0002,Sports & Outdoors
U1625,P0480,Sports & Outdoors
U1625,P0303,Sports & Outdoors
U1625,P0476,Sports & Outdoors
U1625,P0366,Pet Supplies
U1626,P0323,Toys
U1626,P0400,Toys
U1626,P0300,Toys
U1626,P0332,Toys
U1626,P0412,Beauty & Personal Care
U1627,P0426,Electronics
U1627,P0064,Electronics
U1627,P0481,Electronics
U1627,P0383,Electronics
U1627,P0002,Sports & Outdoors
U1628,P0173,Electronics
U1628,P0361,Electronics
U1628,P0383,Electronics
U1628,P0216,Sports & Outdoors
U1628,P0038,Electronics
U1629,P0038,Electronics
U1629,P0204,Electronics
U1629,P0064,Electronics
U1629,P0421,Electronics
U1629,P0172,Clothing
U1630,P0279,Sports & Outdoors
U1630,P0216,Sports & Outdoors
U1630,P0166,Sports & Outdoors
U1630,P0299,Sports & Outdoors
U1630,P0259,Beauty & Personal Care
U1631,P0383,Electronics
U1631,P0011,Electronics
U1631,P0481,Electronics
U1631,P0038,Electronics
U1631,P0388,Books
U1632,P0356,Clothing
U1632,P0246,Clothing
U1632,P0051,Clothing
U1632,P0295,Clothing
U1632,P0199,Pet Supplies
U1633,P0199,Pet Supplies
U1633,P0328,Pet Supplies
U1633,P0449,Pet Supplies
U1633,P0348,Pet Supplies
U1633,P0388,Books
U1634,P0481,Electronics
U1634,P0421,Electronics
U1634,P0361,Electronics
U1634,P0162,Electronics
U1634,P0091,Beauty & Personal Care
U1635,P0382,Pet Supplies
U1635,P0127,Beauty & Personal Care
U1635,P0130,Automotive
U1635,P0286,Beauty & Personal Care
U1635,P0023,Beauty & Personal Care
U1636,P0229,Books
U1636,P0190,Books
U1636,P0175,Books
U1636,P0199,Pet Supplies
U1636,P0387,Pet Supplies
U1637,P0094,Electronics
U1637,P0481,Electronics
U1637,P0440,Books
U1637,P0133,Books
U1637,P0187,Electronics
U1638,P0334,Health
U1638,P0473,Health
U1638,P0045,Health
U1638,P0079,Health
U1638,P0388,Books
U1639,P0070,Clothing
U1639,P0391,Clothing
U1639,P0119,Clothing
U1639,P0406,Clothing
U1639,P0279,Sports & Outdoors
U1640,P0071,Clothing
U1640,P0051,Clothing
U1640,P0199,Pet Supplies
U1640,P0328,Pet Supplies
U1640,P0172,Clothing
U1641,P0038,Electronics
U1641,P0071,Clothing
U1641,P0451,Health
U1641,P0482,Electronics
U1641,P0383,Electronics
U1642,P0279,Sports & Outdoors
U1642,P0062,Beauty & Personal Care
U1642,P0351,Sports & Outdoors
U1642,P0107,Beauty & Personal Care
U1642,P0002,Sports & Outdoors
U1643,P0100,Books
U1643,P0269,Books
U1643,P0028,Health
U1643,P0489,Books
U1643,P0229,Books
U1644,P0135,Pet Supplies
U1644,P0328,Pet Supplies
U1644,P0225,Pet Supplies
U1644,P0199,Pet Supplies
U1644,P0388,Books
U1645,P0440,Books
U1645,P0097,Sports & Outdoors
U1645,P0388,Books
U1645,P0476,Sports & Outdoors
U1645,P0133,Books
U1646,P0356,Clothing
U1646,P0071,Clothing
U1646,P0172,Clothing
U1646,P0051,Clothing
U1646,P0388,Books
U1647,P0356,Clothing
U1647,P0071,Clothing
U1647,P0003,Clothing
U1647,P0119,Clothing
U1647,P0382,Pet Supplies
U1648,P0449,Pet Supplies
U1648,P0202,Pet Supplies
U1648,P0387,Pet Supplies
U1648,P0348,Pet Supplies
U1648,P0440,Books
U1649,P0203,Electronics
U1649,P0038,Electronics
U1649,P0481,Electronics
U1649,P0204,Electronics
U1649,P0229,Books
U1650,P0426,Electronics
U1650,P0038,Electronics
U1650,P0064,Electronics
U1650,P0094,Electronics
U1650,P0149,Beauty & Personal Care
U1651,P0071,Clothing
U1651,P0223,Clothing
U1651,P0172,Clothing
U1651,P0460,Clothing
U1651,P0247,Health
U1652,P0440,Books
U1652,P0190,Books
U1652,P0306,Beauty & Personal Care
U1652,P0013,Beauty & Personal Care
U1652,P0388,Books
U1653,P0139,Books
U1653,P0154,Home & Kitchen
U1653,P0298,Home & Kitchen
U1653,P0366,Pet Supplies
U1653,P0169,Home & Kitchen
U1654,P0375,Electronics
U1654,P0094,Electronics
U1654,P0039,Electronics
U1654,P0187,Electronics
U1654,P0388,Books
U1655,P0481,Electronics
U1655,P0038,Electronics
U1655,P0204,Electronics
U1655,P0358,Electronics
U1655,P0323,Toys
U1656,P0162,Electronics
U1656,P0204,Electronics
U1656,P0383,Electronics
U1656,P0481,Electronics
U1656,P0366,Pet Supplies
U1657,P0190,Books
U1657,P0388,Books
U1657,P0427,Automotive
U1657,P0133,Books
U1657,P0139,Books
U1658,P0071,Clothing
U1658,P0172,Clothing
U1658,P0356,Clothing
U1658,P0051,Clothing
U1658,P0473,Health
U1659,P0071,Clothing
U1659,P0391,Clothing
U1659,P0356,Clothing
U1659,P0467,Clothing
U1659,P0382,Pet Supplies
U1660,P0051,Clothing
U1660,P0481,Electronics
U1660,P0135,Pet Supplies
U1660,P0162,Electronics
U1660,P0366,Pet Supplies
U1661,P0128,Pet Supplies
U1661,P0135,Pet Supplies
U1661,P0481,Electronics
U1661,P0421,Electronics
U1661,P0173,Electronics
U1662,P0456,Books
U1662,P0084,Toys
U1662,P0328,Pet Supplies
U1662,P0267,Toys
U1662,P0440,Books
U1663,P0481,Electronics
U1663,P0038,Electronics
U1663,P0204,Electronics
U1663,P0447,Electronics
U1663,P0382,Pet Supplies
U1664,P0097,Sports & Outdoors
U1664,P0329,Sports & Outdoors
U1664,P0299,Sports & Outdoors
U1664,P0056,Toys
U1664,P0166,Sports & Outdoors
U1665,P0221,Health
U1665,P0247,Health
U1665,P0150,Health
U1665,P0321,Health
U1665,P0089,Automotive
U1666,P0300,Toys
U1666,P0416,Toys
U1666,P0313,Toys
U1666,P0283,Toys
U1666,P0279,Sports & Outdoors
U1667,P0323,Toys
U1667,P0473,Health
U1667,P0187,Electronics
U1667,P0481,Electronics
U1667,P0038,Electronics
U1668,P0481,Electronics
U1668,P0162,Electronics
U1668,P0038,Electronics
U1668,P0383,Electronics
U1668,P0366,Pet Supplies
U1669,P0481,Electronics
U1669,P0404,Electronics
U1669,P0366,Pet Supplies
U1669,P0421,Electronics
U1669,P0401,Pet Supplies
U1670,P0476,Sports & Outdoors
U1670,P0249,Sports & Outdoors
U1670,P0166,Sports & Outdoors
U1670,P0210,Sports & Outdoors
U1670,P0062,Beauty & Personal Care
U1671,P0387,Pet Supplies
U1671,P0045,Health
U1671,P0473,Health
U1671,P0362,Health
U1671,P0117,Health
U1672,P0139,Books
U1672,P0417,Automotive
U1672,P0086,Books
U1672,P0090,Books
U1672,P0440,Books
U1673,P0473,Health
U1673,P0121,Health
U1673,P0439,Health
U1673,P0045,Health
U1673,P0238,Automotive
U1674,P0216,Sports & Outdoors
U1674,P0111,Sports & Outdoors
U1674,P0279,Sports & Outdoors
U1674,P0210,Sports & Outdoors
U1674,P0388,Books
U1675,P0139,Books
U1675,P0133,Books
U1675,P0190,Books
U1675,P0440,Books
U1675,P0452,Beauty & Personal Care
U1676,P0159,Beauty & Personal Care
U1676,P0091,Beauty & Personal Care
U1676,P0088,Beauty & Personal Care
U1676,P0127,Beauty & Personal Care
U1676,P0323,Toys
U1677,P0051,Clothing
U1677,P0155,Clothing
U1677,P0392,Clothing
U1677,P0170,Clothing
U1677,P0388,Books
U1678,P0361,Electronics
U1678,P0335,Electronics
U1678,P0481,Electronics
U1678,P0038,Electronics
U1678,P0139,Books
U1679,P0071,Clothing
U1679,P0356,Clothing
U1679,P0223,Clothing
U1679,P0295,Clothing
U1679,P0481,Electronics
U1680,P0045,Health
U1680,P0439,Health
U1680,P0221,Health
U1680,P0473,Health
U1680,P0166,Sports & Outdoors
U1681,P0155,Clothing
U1681,P0119,Clothing
U1681,P0131,Clothing
U1681,P0071,Clothing
U1681,P0190,Books
U1682,P0162,Electronics
U1682,P0071,Clothing
U1682,P0172,Clothing
U1682,P0383,Electronics
U1682,P0039,Electronics
U1683,P0440,Books
U1683,P0251,Books
U1683,P0227,Books
U1683,P0116,Books
U1683,P0135,Pet Supplies
U1684,P0363,Home & Kitchen
U1684,P0373,Pet Supplies
U1684,P0434,Home & Kitchen
U1684,P0236,Home & Kitchen
U1684,P0387,Pet Supplies
U1685,P0305,Pet Supplies
U1685,P0403,Pet Supplies
U1685,P0221,Health
U1685,P0137,Pet Supplies
U1685,P0338,Pet Supplies
U1686,P0339,Automotive
U1686,P0427,Automotive
U1686,P0009,Automotive
U1686,P0130,Automotive
U1686,P0135,Pet Supplies
U1687,P0209,Home & Kitchen
U1687,P0477,Home & Kitchen
U1687,P0287,Home & Kitchen
U1687,P0279,Sports & Outdoors
U1687,P0154,Home & Kitchen
U1688,P0071,Clothing
U1688,P0356,Clothing
U1688,P0119,Clothing
U1688,P0165,Clothing
U1688,P0053,Home & Kitchen
U1689,P0172,Clothing
U1689,P0071,Clothing
U1689,P0033,Clothing
U1689,P0046,Clothing
U1689,P0440,Books
U1690,P0038,Electronics
U1690,P0482,Electronics
U1690,P0162,Electronics
U1690,P0203,Electronics
U1690,P0323,Toys
U1691,P0162,Electronics
U1691,P0038,Electronics
U1691,P0094,Electronics
U1691,P0383,Electronics
U1691,P0338,Pet Supplies
U1692,P0383,Electronics
U1692,P0426,Electronics
U1692,P0162,Electronics
U1692,P0011,Electronics
U1692,P0044,Health
U1693,P0162,Electronics
U1693,P0204,Electronics
U1693,P0375,Electronics
U1693,P0094,Electronics
U1693,P0424,Beauty & Personal Care
U1694,P0161,Sports & Outdoors
U1694,P0224,Sports & Outdoors
U1694,P0193,Sports & Outdoors
U1694,P0384,Sports & Outdoors
U1694,P0401,Pet Supplies
U1695,P0481,Electronics
U1695,P0440,Books
U1695,P0383,Electronics
U1695,P0094,Electronics
U1695,P0421,Electronics
U1696,P0375,Electronics
U1696,P0154,Home & Kitchen
U1696,P0162,Electronics
U1696,P0477,Home & Kitchen
U1696,P0421,Electronics
U1697,P0291,Books
U1697,P0256,Books
U1697,P0133,Books
U1697,P0100,Books
U1697,P0017,Beauty & Personal Care
U1698,P0043,Beauty & Personal Care
U1698,P0138,Beauty & Personal Care
U1698,P0149,Beauty & Personal Care
U1698,P0022,Pet Supplies
U1698,P0183,Beauty & Personal Care
U1699,P0463,Home & Kitchen
U1699,P0143,Home & Kitchen
U1699,P0331,Home & Kitchen
U1699,P0154,Home & Kitchen
U1699,P0222,Automotive
U1700,P0165,Clothing
U1700,P0223,Clothing
U1700,P0071,Clothing
U1700,P0295,Clothing
U1700,P0087,Toys
U1701,P0051,Clothing
U1701,P0356,Clothing
U1701,P0165,Clothing
U1701,P0295,Clothing
U1701,P0084,Toys
U1702,P0417,Automotive
U1702,P0114,Automotive
U1702,P0009,Automotive
U1702,P0047,Automotive
U1702,P0331,Home & Kitchen
U1703,P0481,Electronics
U1703,P0426,Electronics
U1703,P0204,Electronics
